age,annual_income,spending_score,work_experience,family_size,profession_doctor,profession_engineer,profession_entertainment,profession_executive,profession_healthcare,profession_homemaker,profession_lawyer,profession_marketing
1,0.528646025,0.19,0.529411765,0,0,0,1,0,0,0,0,0
30,0.384826345,0.48,0.529411765,0,0,0,0,0,0,0,0,0
86,0.517670839,0.25,0.352941176,0.625,0,0,0,0,0,0,0,0
21,0.860691463,0.21,0.588235294,0,0,0,0,0,1,0,0,0
15,0.611683704,0.16,0.470588235,0.125,0,1,0,0,0,0,0,0
87,0.504558519,0.53,0.529411765,0,0,0,0,0,1,0,0,0
40,0.823328455,0.7,0.352941176,0.5,0,0,0,0,0,0,0,0
2,0.383678819,0.36,0.294117647,0.75,0,0,0,0,0,1,0,0
63,0.561608431,0.79,0.529411765,0.25,0,0,0,0,1,0,0,0
26,0.76237801,0.42,0.294117647,0.25,0,0,0,0,0,0,0,0
29,0.696395296,0.53,0.470588235,0,0,0,1,0,0,0,0,0
7,0.896675335,0.03,0.529411765,0.5,0,0,0,1,0,0,0,0
28,0.828444945,0.13,0.470588235,0.125,0,0,0,0,0,0,1,0
99,0.793698085,0.18,0.470588235,0.125,0,0,0,1,0,0,0,0
69,0.757930033,0.87,0.588235294,0.5,0,0,0,0,1,0,0,0
13,0.682509185,0.59,0.352941176,0.75,0,0,1,0,0,0,0,0
73,0.551791298,0.36,0.294117647,0,0,0,0,0,1,0,0,0
4,0.955241244,0.59,0.588235294,0.375,0,0,0,0,1,0,0,0
42,0.80298883,0.56,0.411764706,0.375,0,0,0,0,0,0,0,0
43,0.449256214,0.09,0.058823529,0,1,0,0,0,0,0,0,0
79,0.646551633,0.32,0,0.5,0,0,0,1,0,0,0,0
18,0.567414488,0.17,0,0.5,0,1,0,0,0,0,0,0
39,0.803088844,0.11,0.058823529,0.75,0,0,1,0,0,0,0,0
41,0.48277659,0.99,0,0.25,0,0,1,0,0,0,0,0
60,0.522292524,0.48,0.058823529,0.625,0,0,0,0,0,0,0,0
39,0.369945361,0.99,0,0.375,0,1,0,0,0,0,0,0
90,0.368629391,0.86,0.058823529,0.125,0,0,0,0,1,0,0,0
83,0.53735248,0.24,0.058823529,0,0,0,0,0,0,0,0,0
92,0.874661796,0.87,0.470588235,0.5,0,1,0,0,0,0,0,0
6,0.962610673,0.27,0.470588235,0.625,0,1,0,0,0,0,0,0
50,0.98721404,0.61,0.235294118,0.625,0,0,0,1,0,0,0,0
90,0.962815964,0.86,0,0,0,0,1,0,0,0,0,0
13,0.918704665,0.3,0.058823529,0.625,0,0,0,0,0,0,1,0
27,0.607651573,0.37,0,0.625,0,0,0,0,0,0,0,0
93,0.494615053,0.8,0.235294118,0.125,0,0,0,0,0,0,0,0
61,0.949293061,0.75,0.058823529,0.25,0,0,0,0,1,0,0,0
91,0.564935202,0.01,0.411764706,0.75,0,1,0,0,0,0,0,0
79,0.628691295,0.55,0,0.75,0,0,1,0,0,0,0,0
80,0.359738701,0.22,0.764705882,0.625,0,0,0,0,0,0,0,0
16,0.501989746,0.6,0,0.5,0,0,0,0,0,0,0,0
4,0.690057587,0.79,0.058823529,0.75,0,0,0,0,0,0,1,0
34,0.52965669,0.03,0.058823529,0,0,0,0,0,1,0,0,0
10,0.613352353,0.47,0,0.125,1,0,0,0,0,0,0,0
3,0.717550823,0.88,0,0.25,0,0,0,1,0,0,0,0
96,0.905592344,0.51,0,0.625,0,0,0,0,0,0,1,0
48,0.372914188,0.22,0,0.25,0,0,1,0,0,0,0,0
25,0.5314622,0.96,0.058823529,0.625,0,0,0,0,0,0,0,1
98,0.673971175,0.39,0.352941176,0.125,0,0,1,0,0,0,0,0
84,0.511022561,0.75,0.058823529,0.25,0,0,0,0,0,0,0,1
88,0.485576974,0.47,0,0.625,0,0,0,0,0,0,0,1
86,0.683851474,0.92,0.058823529,0.25,0,0,0,0,0,0,0,0
0,0.494878246,0.53,0.529411765,0.5,0,1,0,0,0,0,0,0
56,0.730963184,0.93,0,0.5,0,0,0,0,0,0,0,0
6,0.891169318,0.46,0.058823529,0.5,0,0,0,0,0,0,0,1
2,0.626912104,0.4,0,0.75,0,0,0,0,1,0,0,0
73,0.358791203,0.23,0.058823529,0.125,1,0,0,0,0,0,0,0
38,0.953330456,0.32,0.058823529,0,0,0,0,0,0,1,0,0
37,0.461979008,0.59,0.529411765,0.75,0,1,0,0,0,0,0,0
41,0.539773864,0.54,0.411764706,0.25,0,0,0,0,0,0,0,0
94,0.733874109,0.13,0.058823529,0.25,0,0,0,0,0,0,0,0
57,0.430595766,0.29,0.529411765,0,0,0,0,0,0,1,0,0
96,0.541063514,0.51,0,0,0,0,0,0,0,0,0,0
59,0.858954383,0.19,0.058823529,0.75,0,0,0,0,1,0,0,0
87,0.375409267,0.22,0.058823529,0.25,0,0,0,0,1,0,0,0
55,0.335219556,0.34,0.176470588,0,0,0,0,0,1,0,0,0
16,0.998499795,0.37,0.470588235,0.5,0,0,0,0,1,0,0,0
82,0.64014023,0.36,0,0.5,0,0,0,0,0,0,0,0
83,0.793171697,0.25,0.058823529,0,0,0,0,0,0,0,0,0
96,0.655616032,0.46,0,0.25,0,0,0,0,0,0,0,1
55,0.783659869,0.99,0,0.375,0,0,0,0,0,0,0,0
6,0.563850843,0.44,0.058823529,0.25,0,0,0,0,0,0,0,0
33,0.57493657,0.43,0.058823529,0.5,0,1,0,0,0,0,0,0
0,0.636397612,0.07,0.117647059,0.625,0,0,0,0,0,0,0,1
27,0.536641856,0.31,0,0.5,0,0,0,0,0,0,0,0
72,0.75362418,0.58,0,0.375,0,1,0,0,0,0,0,0
13,0.882326003,0.04,0.411764706,0.625,0,0,0,0,1,0,0,0
19,0.95694674,0.59,0.176470588,0.5,0,0,0,0,1,0,0,0
48,0.981423774,0.41,0,0,0,1,0,0,0,0,0,0
58,0.537994673,0.24,0.058823529,0,0,0,0,0,0,0,0,0
21,0.275437691,0.69,0,0.125,0,0,0,0,1,0,0,0
91,0.436859781,0.05,0.058823529,0.5,0,0,1,0,0,0,0,0
44,0.765999558,0.55,0.058823529,0.75,0,0,0,0,0,1,0,0
80,0.551759714,0.96,0.117647059,0.375,0,0,0,0,0,0,0,0
28,0.363339194,0.79,0,0.125,0,0,1,0,0,0,0,0
74,0.868413572,0.89,0,0.375,0,0,1,0,0,0,0,0
79,0.940002316,0.51,0.294117647,0.5,0,0,0,1,0,0,0,0
42,0.381183741,0.52,0,0.5,0,0,0,0,0,0,0,1
80,0.590322886,0.24,0,0.25,0,0,1,0,0,0,0,0
8,0.762367482,0.43,0,0,0,0,0,0,0,0,0,0
24,0.271937212,0.79,0,0.75,0,0,1,0,0,0,0,0
71,0.804899618,0.9,0.058823529,0.625,0,0,0,0,0,0,0,0
1,0.603008833,0.64,0,0.75,0,0,1,0,0,0,0,0
0,0.755129649,0.62,0.058823529,0.625,0,0,0,0,1,0,0,0
30,0.911156263,0.92,0,0.25,0,0,0,0,1,0,0,0
52,0.637834651,0.97,0.294117647,0.375,0,0,0,0,1,0,0,0
34,0.297367008,0.15,0.470588235,0,0,0,0,0,0,1,0,0
64,0.823386358,0.39,0.058823529,0.75,0,0,1,0,0,0,0,0
17,0.694110773,0.94,0.058823529,0.75,0,0,0,0,0,0,0,0
71,0.621642962,0.36,0,0.25,0,0,0,0,0,0,1,0
87,0.787923611,0.3,0.529411765,0.625,0,0,0,1,0,0,0,0
68,0.472512028,0.28,0,0.75,0,0,0,0,0,0,0,0
14,0.935396423,0.49,0,0.625,0,0,1,0,0,0,0,0
24,0.340772948,0.67,0,0.625,0,0,0,0,0,0,0,0
10,0.488140482,0.28,0.058823529,0.375,0,0,0,0,0,0,1,0
53,0.773142641,0.47,0.235294118,0.25,0,0,0,0,1,0,0,0
39,0.331282175,0.6,0,0.75,0,0,0,0,0,0,0,0
16,0.353616811,0.17,0.470588235,0.25,0,0,1,0,0,0,0,0
64,0.609314959,0.35,0.058823529,0.25,0,1,0,0,0,0,0,0
41,0.981555371,0.21,0,0.75,0,0,0,0,0,0,0,0
16,0.531330603,0.34,0.411764706,0.625,0,0,0,0,1,0,0,0
94,0.453598914,0.55,0.235294118,0.375,0,0,0,0,0,0,0,0
40,0.969722173,0.17,0,0.125,0,0,0,0,1,0,0,0
81,0.376593639,0.01,0.058823529,0.375,0,0,1,0,0,0,0,0
18,0.920315412,0.63,0,0.375,0,0,0,0,1,0,0,0
78,0.688020466,0.72,0.176470588,0.625,0,0,0,0,0,0,0,0
8,0.391669386,1,0,0.625,1,0,0,0,0,0,0,0
64,0.684593681,0.46,0.117647059,0,0,0,0,0,1,0,0,0
45,0.466942845,0.81,0,0.5,0,0,0,0,1,0,0,0
99,0.856759346,0.52,0.058823529,0,0,0,0,0,1,0,0,0
59,0.814958889,0.77,0,0.125,1,0,0,0,0,0,0,0
53,0.3013465,0.66,0.294117647,0.5,0,0,0,0,0,0,1,0
66,0.525871961,0.54,0.588235294,0.125,0,1,0,0,0,0,0,0
1,0.872282523,0.5,0.058823529,0.125,0,0,0,0,0,0,0,0
73,0.512991251,0.55,0.352941176,0.375,0,0,0,0,0,0,0,0
34,0.494099193,0.43,0.529411765,0.125,0,0,1,0,0,0,0,0
1,0.743822839,0.17,0.058823529,0.25,0,0,0,0,1,0,0,0
73,0.905444956,0.09,0.058823529,0.5,1,0,0,0,0,0,0,0
90,0.358670134,0.18,0.117647059,0.75,0,0,0,0,1,0,0,0
32,0.648751934,1,0.470588235,0.625,0,0,0,0,0,1,0,0
47,0.653742091,0.32,0.058823529,0.75,1,0,0,0,0,0,0,0
15,0.993272764,0.87,0.470588235,0.25,0,0,0,0,0,1,0,0
78,0.480134124,0.84,0.176470588,0.5,0,0,0,0,0,0,1,0
83,0.877225305,0.99,0.058823529,0.25,0,0,0,0,1,0,0,0
2,0.277548507,0.6,0.058823529,0.25,0,0,0,0,0,0,0,0
75,0.665717414,0.86,0.058823529,0.125,0,0,1,0,0,0,0,0
45,0.730494699,0.17,0,0.75,0,0,0,1,0,0,0,0
49,0.362686473,0.7,0.411764706,0.75,1,0,0,0,0,0,0,0
41,0.624406498,0.07,0,0.75,0,0,0,0,0,1,0,0
34,0.575147125,0.77,0,0,0,0,1,0,0,0,0,0
82,0.789644899,0.83,0.176470588,0.625,0,0,0,0,1,0,0,0
37,0.704570099,0.85,0.529411765,0.25,0,0,0,0,0,0,0,1
25,0.429743017,0.95,0.058823529,0.625,0,0,1,0,0,0,0,0
52,0.701222273,0.01,0.529411765,0.75,0,0,0,0,0,0,0,1
23,0.982887132,0.42,0.470588235,0.5,0,0,1,0,0,0,0,0
96,0.484803184,0.23,0.529411765,0.25,0,0,0,0,0,0,0,0
5,0.339435923,0.1,0,0.5,0,0,0,0,0,1,0,0
47,0.36333393,0.03,0.235294118,0.5,0,0,0,0,1,0,0,0
81,0.901144367,0.55,0,0.5,0,0,0,0,0,0,0,0
4,0.964774127,0.34,0.058823529,0,0,0,0,0,0,0,0,0
8,0.526908945,0.74,0.058823529,0.25,0,0,0,0,1,0,0,0
35,0.865565814,0.26,0.058823529,0.25,0,0,0,0,0,0,1,0
67,0.907529451,0.6,0.529411765,0.25,1,0,0,0,0,0,0,0
9,0.446276859,0.14,0.058823529,0.25,0,0,0,1,0,0,0,0
82,0.979765652,0.61,0.176470588,0.75,0,0,0,0,0,0,1,0
2,0.298893533,0.1,0.529411765,0.5,0,0,0,0,0,0,0,0
95,0.722235674,0.04,0,0.375,0,0,0,0,0,0,0,0
9,0.773526904,0.92,0.352941176,0.5,1,0,0,0,0,0,0,0
99,0.917362376,0.04,0,0.125,0,0,0,0,1,0,0,0
96,0.514307221,0.41,0.470588235,0.125,0,0,0,0,0,1,0,0
92,0.994788761,0.69,0.058823529,0.375,0,0,0,0,0,0,1,0
24,0.627654311,0.55,0.058823529,0.25,0,0,0,0,0,0,0,0
58,0.462815964,0.19,0,0.5,0,0,1,0,0,0,0,0
15,0.676792614,0.97,0.058823529,0,0,0,0,1,0,0,0,0
13,0.696800615,0.96,0,0.25,0,0,0,0,0,0,0,1
51,0.711486835,0.75,0.529411765,0.25,0,0,0,0,0,0,0,0
9,0.869561098,0.1,0.470588235,0.25,0,0,0,0,0,0,0,0
0,0.663564488,0.92,0.058823529,0.25,1,0,0,0,0,0,0,0
67,0.470411741,0.55,0.529411765,0.25,0,0,0,0,1,0,0,0
58,0.500973817,0.77,0.058823529,0.5,0,0,0,0,1,0,0,0
55,0.505200712,0.49,0,0,0,0,0,1,0,0,0,0
52,0.871556108,0.59,0,0.75,0,0,0,0,1,0,0,0
83,0.952167139,0.59,0.058823529,0,0,0,1,0,0,0,0,0
83,0.751260699,0.86,0,0,0,0,0,1,0,0,0,0
90,0.597239622,0.54,0.058823529,0.75,0,0,0,0,0,0,1,0
87,0.581311127,0.2,0.411764706,0.25,0,0,0,0,0,0,0,0
67,0.768610441,0.38,0.058823529,0.625,0,0,0,0,0,0,0,0
81,0.532035963,0.67,0,0.75,0,0,0,1,0,0,0,0
36,0.329608262,0.1,0.529411765,0.25,0,0,0,0,0,0,0,0
51,0.505479697,0.37,0,0.5,0,0,0,0,0,0,0,0
31,0.980839483,0.37,0,0,0,0,0,0,0,0,0,0
57,0.860501963,0.52,0,0,0,0,0,0,0,0,0,0
83,0.472796277,0.59,0.235294118,0.125,0,0,0,0,0,0,0,0
51,0.365249982,0.33,0.176470588,0.375,0,1,0,0,0,0,0,0
15,0.709297062,0.76,0.058823529,0.625,0,0,0,0,0,0,0,1
18,0.789134303,0.94,0.823529412,0,1,0,0,0,0,0,0,0
88,0.547959194,0.48,0.058823529,0.625,0,0,0,0,1,0,0,0
70,0.421952478,0.1,0.470588235,0.5,0,0,0,0,0,0,0,0
9,0.653378883,0.91,0.058823529,0.125,0,0,0,0,0,0,0,0
6,0.896048933,0.31,0,0.25,0,0,0,0,0,0,1,0
8,0.280596292,0.98,0,0.125,0,1,0,0,0,0,0,0
55,0.547090655,0.31,0.352941176,0.25,0,0,0,1,0,0,0,0
69,0.449540463,0.1,0.235294118,0.625,0,0,1,0,0,0,0,0
18,0.283259815,0.32,0.529411765,0.5,0,0,0,0,0,1,0,0
13,0.319891143,0.5,0.058823529,0.75,0,0,1,0,0,0,0,0
69,0.296872204,0.75,0.470588235,0.25,0,0,1,0,0,0,0,0
69,0.900744312,0.91,0.529411765,0.25,0,1,0,0,0,0,0,0
69,0.420089065,0.73,0,0.5,0,0,0,0,1,0,0,0
89,0.790566077,0.35,0,0.5,0,0,0,0,1,0,0,0
45,0.681435354,0.14,0,0.25,0,0,0,0,0,0,1,0
75,0.614889406,0.72,0.588235294,0.625,0,0,1,0,0,0,0,0
54,0.503932117,0.39,0.470588235,0.75,0,0,0,0,0,1,0,0
33,0.403497321,0.48,0.235294118,0,0,0,0,0,0,0,0,0
67,0.454214787,0.96,0.058823529,0.5,0,0,0,0,0,0,0,0
26,0.927216356,0.19,0,0,0,0,0,0,1,0,0,0
5,0.749318328,0.97,0,0.75,0,0,1,0,0,0,0,0
65,0.982623938,0.51,0.058823529,0,1,0,0,0,0,0,0,0
94,0.692310527,0.62,0,0.625,0,0,0,0,0,0,0,0
95,0.264367756,0.15,0.470588235,0,0,0,1,0,0,0,0,0
48,0.391148262,0.23,0.058823529,0.125,0,0,1,0,0,0,0,0
41,0.8205386,0.22,0,0.75,0,0,0,0,0,0,1,0
92,0.885926495,0.16,0.529411765,0.375,0,0,0,1,0,0,0,0
44,0.961963216,0.58,0.058823529,0.75,0,1,0,0,0,0,0,0
35,0.275690358,0.73,0.058823529,0,0,0,0,0,0,0,0,0
34,0.453504164,0.17,0.058823529,0.125,1,0,0,0,0,0,0,0
52,0.861233642,0.51,0,0.5,0,0,0,1,0,0,0,0
64,0.340867698,0.17,0.588235294,0,0,0,0,0,0,0,0,1
62,0.975170286,0.58,0.058823529,0.375,0,0,0,0,0,0,0,0
58,0.414104035,0.75,0.058823529,0.75,0,0,0,0,0,0,0,0
15,0.866013244,0.47,0.058823529,0.75,0,0,0,0,0,0,0,0
65,0.484987419,0.49,0.352941176,0.375,0,0,0,0,0,1,0,0
20,0.543205912,0.68,0,0.75,1,0,0,0,0,0,0,0
21,0.850974344,0.36,0.058823529,0.75,0,0,0,1,0,0,0,0
79,0.30024635,0.34,0.117647059,0.625,0,0,0,0,0,0,0,0
91,0.288218388,0.04,0,0.125,0,0,0,0,0,0,0,0
92,0.718682557,0.76,0.058823529,0.375,0,1,0,0,0,0,0,0
62,0.636076516,0.79,0.058823529,0.375,0,0,0,0,0,0,0,0
94,0.673392148,0.48,0,0.375,1,0,0,0,0,0,0,0
10,0.864402497,0.77,0,0.375,0,0,0,0,0,0,1,0
53,0.765883753,0.66,0.470588235,0.375,0,0,0,0,0,0,0,0
7,0.680172024,0.69,0.529411765,0.625,0,0,1,0,0,0,0,0
92,0.802367692,0.76,0,0.125,0,0,1,0,0,0,0,0
12,0.469811658,0.31,0,0.5,0,0,1,0,0,0,0,0
31,0.776143051,0.23,0.352941176,0.75,1,0,0,0,0,0,0,0
93,0.391985219,0.33,0.294117647,0,0,0,0,0,0,0,1,0
66,0.670670723,0.37,0.470588235,0.125,0,1,0,0,0,0,0,0
49,0.480539442,0.44,0.411764706,0.75,0,0,0,0,1,0,0,0
64,0.488551065,0.97,0.294117647,0.75,0,0,0,0,0,0,0,0
27,0.8957331,0.18,0.588235294,0.375,0,0,0,0,0,0,0,0
33,0.793913904,0.75,0.235294118,0,0,0,0,0,0,0,0,0
79,0.504484824,0.3,0.411764706,0.125,0,0,0,1,0,0,0,0
14,0.316753872,0.6,0.529411765,0.75,0,0,0,1,0,0,0,0
22,0.8054997,0.91,0.588235294,0.75,0,0,0,0,0,0,0,0
8,0.61512628,0.67,0.294117647,0.75,0,0,0,0,0,0,0,0
6,0.647251729,0.47,0.470588235,0.125,1,0,0,0,0,0,0,0
81,0.744686115,0.45,0.470588235,0.625,0,0,0,0,0,0,0,0
69,0.400870645,0.14,0.470588235,0.75,0,0,0,0,1,0,0,0
0,0.569388443,0.24,0.588235294,0.25,0,0,0,1,0,0,0,0
61,0.734416289,0.39,0.470588235,0.375,0,0,0,0,0,0,0,0
62,0.961347342,0.52,0.294117647,0.25,0,0,0,0,0,0,0,0
95,0.932411804,0.78,0.588235294,0.125,0,0,0,0,1,0,0,0
32,0.956462463,0.54,0.352941176,0.125,0,0,0,0,0,0,1,0
13,0.325923547,0.16,0.411764706,0.125,0,0,0,0,0,0,0,0
1,0.740353943,0.36,0.529411765,0.75,0,0,0,1,0,0,0,0
63,0.930564182,0.4,0.529411765,0.375,1,0,0,0,0,0,0,0
75,0.314469348,0.67,0.588235294,0.5,0,0,0,0,0,0,0,0
43,0.82414962,0.89,0.411764706,0.625,0,1,0,0,0,0,0,0
29,0.580653142,0.21,0.352941176,0.125,0,0,0,0,0,0,0,0
82,0.5846958,0.55,0.529411765,0.75,0,0,0,0,0,0,0,0
87,0.896612168,0.96,0.235294118,0.125,0,0,1,0,0,0,0,0
66,0.965074168,0.39,0.411764706,0.375,0,0,0,0,0,0,0,0
99,0.443044838,0.46,0.588235294,0.75,0,0,0,0,0,0,0,0
54,0.972843652,0.5,0.352941176,0.25,0,0,0,0,0,0,1,0
49,0.645119859,0.74,0.529411765,0.75,0,0,0,0,0,0,0,0
60,0.919957468,0.66,0.529411765,0.125,0,0,1,0,0,0,0,0
75,0.907013591,0.82,0.235294118,0,0,0,0,1,0,0,0,0
77,0.620716519,0.04,0.588235294,0.375,1,0,0,0,0,0,0,0
34,0.710002421,0.61,0.588235294,0.25,0,0,0,0,0,0,0,0
63,0.406681967,0.11,0.352941176,0.625,0,0,0,0,0,0,1,0
38,0.89495931,0.38,0.411764706,0.125,0,0,0,0,0,0,0,0
68,0.931095834,0.94,0.588235294,0.125,0,1,0,0,0,0,0,0
80,0.56170318,0.93,0.588235294,0.125,0,0,0,0,0,0,0,1
8,0.888137324,0.31,0.411764706,0.125,0,0,0,0,0,1,0,0
86,0.474949204,0.68,0.411764706,0.5,0,1,0,0,0,0,0,0
1,0.470974976,0.85,0.588235294,0.375,0,0,0,0,0,0,1,0
56,0.694363439,0.42,0.411764706,0.75,0,0,0,0,1,0,0,0
14,0.737506185,0.63,0.352941176,0.625,0,0,0,0,0,0,0,1
4,0.896980639,0.44,0.235294118,0.5,0,0,0,0,0,0,0,0
58,0.270647562,0.46,0.411764706,0.5,0,0,0,0,0,0,0,0
6,0.27713266,0.02,0.294117647,0.125,0,0,0,0,0,0,0,0
17,0.660464064,0.48,0.411764706,0,0,1,0,0,0,0,0,0
55,0.558776464,0.62,0.588235294,0,0,0,0,0,0,0,0,0
14,0.656853043,0.28,0.411764706,0.125,0,0,0,0,0,0,1,0
22,0.534146778,0.14,0.588235294,0.125,0,0,0,0,0,1,0,0
8,0.744096561,0.65,0.235294118,0.5,0,0,0,0,1,0,0,0
70,0.30317833,0.96,0.235294118,0,0,0,0,0,0,0,0,0
67,0.413156537,0.81,0.411764706,0.5,0,0,0,0,0,0,0,0
50,0.594591892,0.71,0.294117647,0.25,0,0,0,1,0,0,0,0
72,0.433622496,0.37,0.529411765,0.125,0,1,0,0,0,0,0,0
76,0.433296135,0.53,0.352941176,0,0,1,0,0,0,0,0,0
80,0.490872435,0.51,0.235294118,0.5,0,0,0,0,0,0,0,0
20,0.998294503,0.6,0.470588235,0.375,0,0,0,0,0,0,1,0
89,0.604598524,0.53,0.588235294,0,0,0,0,0,0,0,0,0
18,0.327155295,0.18,0.470588235,0.125,0,0,0,0,0,0,0,0
75,0.711460516,0.12,0.411764706,0.625,0,1,0,0,0,0,0,0
5,0.664633055,0.55,0.352941176,0.25,0,0,0,0,0,0,0,1
79,0.647793909,0.41,0.588235294,0.375,0,0,0,0,0,0,0,0
31,0.956830935,0.4,0.470588235,0,0,0,0,0,1,0,0,0
92,0.904302694,0.65,0.352941176,0.5,0,0,0,0,0,0,0,0
15,0.822949456,0.27,0.352941176,0.125,0,0,0,0,0,1,0,0
94,0.344694537,0.84,0.588235294,0.75,0,0,0,0,0,0,0,1
35,0.766704918,0.22,0.352941176,0.25,0,0,0,1,0,0,0,0
68,0.482218619,0.43,0.470588235,0,0,0,1,0,0,0,0,0
29,0.278996073,0.73,0.294117647,0.5,0,0,0,0,0,0,1,0
87,0.609025446,0.61,0.529411765,0,0,0,0,0,1,0,0,0
33,0.787523556,0.44,0.529411765,0.125,0,0,0,1,0,0,0,0
29,0.869876931,0.07,0.529411765,0.75,0,0,0,1,0,0,0,0
43,0.265394212,0.49,0.294117647,0,0,0,0,0,1,0,0,0
43,0.544974575,0.9,0.588235294,0.5,0,0,0,0,0,0,0,0
66,0.968869424,0.98,0.588235294,0.5,0,0,0,0,0,0,0,0
23,0.399849453,0.7,0.294117647,0.75,0,0,0,1,0,0,0,0
87,0.916772822,0.28,0.235294118,0.125,0,0,0,0,0,0,0,0
81,0.554049502,0.54,0.470588235,0.25,0,0,0,1,0,0,0,0
42,0.272984724,0.04,0.235294118,0.5,0,0,0,0,0,0,1,0
32,0.974964995,0.83,0.235294118,0.625,0,0,0,0,1,0,0,0
7,0.998605072,0.18,0.352941176,0.625,0,0,0,0,0,0,0,0
91,0.70886016,0.66,0.411764706,0.125,0,0,0,0,0,0,0,0
95,0.480865803,0.09,0.411764706,0.25,1,0,0,0,0,0,0,0
10,0.813916641,0.21,0.352941176,0.625,0,0,0,0,0,0,0,0
20,0.598855633,0.88,0.352941176,0.125,0,0,0,0,0,0,0,0
5,0.844689273,0.61,0.470588235,0,0,0,0,0,0,0,1,0
84,0.523324244,0.27,0.235294118,0.125,0,0,0,0,0,0,0,0
54,0.295908914,0.34,0.588235294,0.375,0,0,0,0,1,0,0,0
12,0.29287692,0.63,0.470588235,0,0,0,0,0,1,0,0,0
90,0.329013444,0.99,0.588235294,0.375,0,0,0,0,0,0,0,0
19,0.796856412,0.38,0.058823529,0,0,0,0,0,0,0,1,0
91,0.824186468,0.96,0,0.75,0,0,0,0,0,0,0,1
90,0.321086043,0.35,0.058823529,0.75,0,0,1,0,0,0,0,0
60,0.571178161,0.36,0,0.125,1,0,0,0,0,0,0,0
68,0.450272143,0.49,0.529411765,0,0,0,0,0,0,1,0,0
43,0.389079558,0.47,0.647058824,0.125,0,0,0,0,0,0,0,0
52,0.78379673,0.77,0.235294118,0.375,0,0,0,0,1,0,0,0
81,0.803278343,0.91,0,0,0,0,1,0,0,0,0,0
54,0.310563551,0.22,0.411764706,0.25,0,0,1,0,0,0,0,0
43,0.703991072,0.37,0.294117647,0.375,0,0,0,0,0,0,0,0
20,0.5959605,0.41,0.529411765,0,0,0,0,0,0,0,1,0
71,0.316932843,0.46,0.058823529,0.25,0,0,0,0,0,0,0,0
26,0.765846905,0.72,0.529411765,0.5,0,0,1,0,0,0,0,0
75,0.323165275,0.65,0.411764706,0.5,1,0,0,0,0,0,0,0
52,0.7014223,0.55,0.058823529,0,0,0,0,0,0,0,0,0
40,0.985576974,0.14,0,0.5,1,0,0,0,0,0,0,0
5,0.766225905,0.6,0.529411765,0.625,0,0,1,0,0,0,0,0
46,0.872803647,0.38,0.176470588,0.5,0,0,0,0,1,0,0,0
98,0.658937539,0.3,0,0.75,0,0,0,0,0,0,0,0
84,0.299035658,0.96,0.058823529,0.125,0,0,0,0,1,0,0,0
35,0.365413162,0.68,0.529411765,0,0,0,0,0,1,0,0,0
78,0.372098287,0.54,0.058823529,0.375,0,0,0,0,0,0,0,0
64,0.289571204,0.53,0.058823529,0.75,0,0,0,0,0,0,0,0
98,0.462984408,0.79,0,0.125,0,1,0,0,0,0,0,0
66,0.808847527,0.24,0,0.5,0,0,0,0,1,0,0,0
32,0.55004369,0.28,0.352941176,0.375,0,0,0,0,1,0,0,0
22,0.97088549,0.44,0.176470588,0.75,0,0,0,1,0,0,0,0
17,0.793677029,0.35,0.058823529,0.75,0,0,1,0,0,0,0,0
22,0.46705865,0.81,0.058823529,0,0,1,0,0,0,0,0,0
9,0.799593629,0.18,0,0.125,0,0,0,0,0,0,0,0
24,0.271637171,0.04,0,0.125,0,0,0,0,0,0,0,0
8,0.828092265,0.75,0.529411765,0.25,0,0,0,0,0,0,0,0
52,0.660658827,0.15,0.058823529,0.625,0,0,0,0,0,0,0,0
62,0.979907777,0.54,0.058823529,0,0,0,0,0,1,0,0,0
37,0.891600956,0.45,0,0.375,0,0,1,0,0,0,0,0
68,0.58005306,0.47,0.529411765,0.125,0,0,0,0,0,1,0,0
63,0.427421647,0.8,0.058823529,0.125,0,0,1,0,0,0,0,0
15,0.307721057,0.67,0,0.625,0,0,0,1,0,0,0,0
44,0.914240896,0.89,0.705882353,0.625,0,0,0,0,0,0,0,0
18,0.857922663,0.16,0,0.625,0,0,1,0,0,0,0,0
30,0.497331214,0.01,0,0.375,0,0,0,1,0,0,0,0
69,0.888068894,0.8,0.058823529,0.375,1,0,0,0,0,0,0,0
16,0.790597661,0.83,0.117647059,0.125,0,1,0,0,0,0,0,0
71,0.483345089,0.74,0.058823529,0.375,0,0,0,0,0,0,0,0
24,0.911129944,0.24,0.352941176,0.125,0,0,1,0,0,0,0,0
57,0.540558182,0.94,0,0.125,0,0,0,0,1,0,0,0
97,0.825439271,0.77,0,0.625,0,0,0,0,1,0,0,0
68,0.270921284,0.48,0,0.25,0,0,0,0,0,0,0,0
11,0.600455852,0.37,0,0.125,0,0,0,0,1,0,0,0
63,0.819259478,0.81,0.058823529,0.375,0,0,0,0,0,0,0,0
68,0.684151515,0.61,0.470588235,0.25,0,0,0,0,0,0,0,0
69,0.548285555,0.77,0.235294118,0.375,0,1,0,0,0,0,0,0
77,0.657958457,0.66,0,0,0,0,0,0,1,0,0,0
73,0.949798393,0.5,0.058823529,0.5,0,0,1,0,0,0,0,0
19,0.708749618,0.96,0.058823529,0.125,0,0,0,1,0,0,0,0
